surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,37.9,48.4,2.8592682759509627,normal,normal,normalPink,<3,alert,hypomotile,none,none,none,decreased,distendedLarge,2.6491645320620743,32.8,no,no,colonCecum,inflamation,none,none,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,37.8,48.0,3.030301919673796,normal,normal,palePink,<3,depressed,hypermotile,slight,none,none,absent,distendedLarge,2.5875022807743866,6.7,no,no,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,37.8,48.0,2.9283174721646974,normal,normal,normalPink,<3,alert,normal,none,slight,none,normal,normal,2.692485175041275,5.9,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,38.9,120.0,2.9811455209007374,normal,reduced,brightPink,>=3,intermittentMild,hypomotile,moderate,significant,none,absent,distendedLarge,2.702613942275695,6.3,no,no,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,high,high,normal,normal,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,38.3,72.0,2.9811455209007374,cold,reduced,palePink,>=3,intermittentMild,hypomotile,moderate,slight,none,decreased,distendedLarge,2.6604439317336466,7.0,yes,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,37.7,48.0,2.7589437280129623,warm,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.6820895464617767,76.0,no,no,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,low,low,normal,normal,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.7,48.0,2.8092343562890423,warm,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.545506110369405,63.0,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,high,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.9,80.0,3.2692061500716556,cool,reduced,palePink,<3,depressed,hypomotile,moderate,slight,>1liter,decreased,normal,2.7669835792397195,6.5,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,37.9,72.0,2.9283174721646974,normal,normal,brightRedInjected,>=3,intermittentMild,hypomotile,none,none,<1liter,decreased,distendedSmall,2.7994376237504475,74.0,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,38.5,120.0,3.496156987370835,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,2.7669835792397195,33.6,yes,no,cecum,other,none,none,lived,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,normal,high,high,high,normal,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.3,57.8,3.198335886455886,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,2.6820895464617767,70.0,no,no,none,none,none,none,lived,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,high,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.6,68.0,2.666497066270746,warm,normal,palePink,<3,intermittentMild,hypomotile,slight,none,none,normal,distendedLarge,2.6006034930769126,6.5,no,yes,cecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,low,low,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,38.4,92.0,2.666497066270746,normal,reduced,brightRedInjected,>=3,intermittentSevere,hypomotile,moderate,slight,<1liter,normal,distendedSmall,2.822069255601041,11.9,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,normal,normal,normal,high,low,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,38.0,44.0,2.2554106966849807,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedLarge,2.6491645320620743,65.0,yes,no,colon,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,38.2,76.0,2.9283174721646974,cool,normal,normalPink,<3,intermittentMild,absent,none,slight,>1liter,absent,distendedSmall,2.692485175041275,81.0,yes,no,intestine,simple,mechanical,intrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,38.7,60.0,3.030301919673796,cold,reduced,brightPink,>=3,intermittentSevere,absent,severe,slight,none,absent,distendedLarge,2.7584189844113225,64.0,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,high,low,normal,high,high,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,37.6,59.9,2.9499229146394748,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,slight,none,absent,distendedSmall,2.66706202298101,15.6,yes,no,intestine,strangulation,none,hernia,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,low,low,normal,normal,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
yes,adult,37.6,68.0,3.030301919673796,cool,reduced,palePink,<3,intermittentSevere,normal,severe,slight,>1liter,normal,distendedLarge,2.702613942275695,7.2,yes,no,colon,strangulation,none,lipoma,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
yes,adult,38.0,94.7,2.8092343562890423,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,2.8700666021519097,7.8,yes,no,intestine,strangulation,none,torsion,died,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,38.2,42.0,2.871249903822637,normal,normal,normalPink,<3,intermittentMild,hypermotile,slight,slight,none,normal,normal,2.5739705346326054,6.9,no,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.9,44.0,2.381222193142712,cool,normal,normalPink,<3,depressed,hypomotile,slight,none,none,decreased,other,2.5305122494702426,64.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,high,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.6,48.0,2.666497066270746,cool,normal,paleCyanotic,<3,alert,hypermotile,moderate,slight,none,normal,normal,2.5875022807743866,5.5,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,38.8,50.0,2.381222193142712,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,decreased,distendedLarge,2.6006034930769126,58.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,39.9,72.0,3.496156987370835,normal,normal,brightRedInjected,>=3,continuousSevere,absent,severe,significant,none,absent,distendedSmall,2.692485175041275,6.1,yes,no,intestine,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,normal,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,37.8,88.0,3.7017320436787364,cool,reduced,brightRedInjected,>=3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedLarge,2.843407165461263,89.0,yes,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,normal,normal,high,high,high,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,38.3,42.0,2.104608528590263,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.6006034930769126,61.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,40.0,78.0,3.236449924448606,cool,reduced,brightRedInjected,<3,depressed,hypomotile,none,none,none,absent,normal,2.8569784903238973,6.5,yes,yes,uterus,other,none,none,died,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,38.1,80.0,3.030301919673796,cool,reduced,brightPink,<3,depressed,hypomotile,moderate,slight,none,decreased,distendedLarge,2.7315182331715935,80.0,yes,no,none,none,none,none,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,normal,normal,normal,high,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.8,40.0,2.488968919974521,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,2.5875022807743866,6.8,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.0,44.0,2.2554106966849807,cool,normal,normalPink,<3,alert,hypermotile,slight,none,none,normal,normal,2.6491645320620743,64.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,normal,low,low,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.3,84.0,3.11936661018997,normal,normal,palePink,<3,intermittentMild,hypomotile,none,slight,none,decreased,other,2.6714138562065033,8.5,yes,no,colon,simple,mechanical,obturation,lived,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.0,112.0,2.3209302187555503,cold,absent,paleCyanotic,<3,depressed,hypomotile,none,slight,none,absent,distendedSmall,2.814676118525745,6.3,yes,yes,intestine,strangulation,none,torsion,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,high,low,high,low,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,38.3,40.0,2.8092343562890423,normal,normal,palePink,<3,intermittentMild,hypomotile,none,none,none,normal,normal,2.5305122494702426,6.7,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.8,48.0,2.2554106966849807,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,none,none,normal,firmFecesLarge,2.5875022807743866,5.5,no,yes,colonCecum,simple,paralytic,intrinsic,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,38.1,40.0,3.11936661018997,normal,increased,brightPink,<3,depressed,normal,none,none,none,decreased,distendedLarge,2.6375592394633296,33.6,yes,no,colon,simple,mechanical,intrinsic,euthanized,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
yes,adult,38.4,70.0,2.488968919974521,cool,absent,brightRedInjected,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,2.814676118525745,7.5,yes,no,intestine,simple,mechanical,intrinsic,died,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,low,high,low,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
yes,young,38.2,124.0,3.768812175875798,normal,reduced,brightPink,<3,depressed,hypomotile,severe,none,none,absent,distendedLarge,2.702613942275695,8.0,yes,yes,bladder,other,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,high,high,normal,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.6,88.0,3.11936661018997,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,none,<1liter,absent,distendedSmall,2.6714138562065033,6.0,yes,no,gastric,other,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,young,38.6,88.0,2.9283174721646974,normal,normal,normalPink,<3,alert,hypermotile,none,slight,none,normal,normal,2.5599815425983867,5.9,no,no,none,none,none,none,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,38.5,104.0,2.8092343562890423,cold,reduced,palePink,>=3,intermittentSevere,absent,moderate,slight,<1liter,absent,other,2.9008674456966776,8.4,yes,no,colonDescending,simple,mechanical,obturation,euthanized,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
yes,adult,38.0,108.0,3.496156987370835,warm,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,moderate,slight,none,decreased,distendedSmall,2.7406949297021894,23.6,yes,no,intestine,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,normal,normal,high,normal,normal,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,38.7,74.1,2.9887407004278397,cool,normal,palePink,<3,continuousSevere,absent,slight,slight,none,absent,distendedLarge,2.5305122494702426,6.5,yes,no,colon,simple,mechanical,displacement,lived,no,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,high,normal,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,38.3,72.0,2.9811455209007374,cold,reduced,palePink,>=3,intermittentMild,hypomotile,moderate,slight,none,decreased,distendedLarge,2.6604439317336466,7.0,yes,yes,colon,simple,mechanical,extrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
