surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,-0.5821989463265818,-0.8637189297337748,0.10940244178291668,normal,normal,normalPink,>=3,alert,normal,none,slight,none,normal,normal,0.08694051288742428,-0.7067842222029209,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.6907625524057551,-0.9709679060445205,-1.1082638226180797,warm,normal,brightPink,<3,alert,hypermotile,none,none,none,normal,normal,-0.22870670244028438,1.2947089490486485,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,normal,high,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,0.37252217772266805,0.42326878599517376,0.8577656996345353,cool,reduced,brightPink,<3,intermittentMild,hypomotile,moderate,none,none,absent,distendedSmall,-1.0805802309675778,-0.6798927592494451,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,normal,high,low,low,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,0.5316423650642116,1.159711756662294,1.508282393854633,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,distendedLarge,-0.9472752294366971,-0.7452005978507438,yes,no,allIntestinalSites,simple,paralytic,adynamic,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,high,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yes,adult,-0.10483838430195119,-0.434723024490792,-1.7555766858456436,cool,reduced,palePink,<3,intermittentSevere,absent,moderate,significant,>1liter,absent,distendedLarge,0.5618682385143149,1.5636235785834083,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,normal,low,low,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,-3.44636231847432,-1.0782168823552662,0.25581679193687595,cool,reduced,brightRedInjected,<3,depressed,hypomotile,none,none,none,absent,distendedLarge,1.5737150912148163,-0.6722094841198805,no,no,gastric,other,none,none,died,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,low,low,normal,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,-0.4230787589850382,-0.47404764913806546,0.597907884177887,warm,normal,palePink,<3,depressed,hypomotile,slight,slight,none,decreased,firmFecesLarge,-0.19597329710209296,0.7530380524143466,no,no,none,none,none,none,lived,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,low,normal,normal,normal,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-2.809881569108157,0.9237640087786537,0.5800703840472027,cool,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,slight,slight,<1liter,absent,distendedSmall,0.18672182104553078,-0.6875760343790095,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,0.8498827397472986,1.9962537718861109,0.6389002381374747,cool,reduced,paleCyanotic,>=3,intermittentSevere,absent,moderate,significant,none,absent,distendedLarge,0.7364728398258341,-0.6337931084720576,no,yes,gastric,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.054281803039592326,-0.8637189297337748,-0.8474715157423722,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,none,>1liter,absent,distendedLarge,0.2839955108161247,1.9093709594138137,yes,no,cecum,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.9004393210096575,-0.9709679060445205,-1.7555766858456436,cool,normal,palePink,<3,intermittentMild,normal,slight,slight,none,normal,distendedSmall,-0.6931477991935595,-0.6645262089903159,yes,yes,intestine,simple,mechanical,intrinsic,lived,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,low,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,-0.4230787589850382,-0.29172438940979767,0.6389002381374747,warm,normal,brightPink,<3,continuousSevere,hypomotile,moderate,slight,>1liter,absent,distendedLarge,-0.339823211332199,-0.63763474603684,yes,no,colon,strangulation,none,lipoma,died,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,normal,normal,low,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,0.054281803039592326,1.1382619614001452,-0.05701174606333871,cool,reduced,brightRedInjected,>=3,depressed,absent,moderate,slight,<1liter,absent,distendedSmall,1.8991223892265046,-0.6030600079537994,yes,yes,intestine,strangulation,none,thromboembolic,died,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
no,adult,2.1228442384796242,0.7092660561571623,0.10940244178291668,cool,reduced,darkCyanotic,<3,continuousSevere,absent,none,none,<1liter,absent,distendedLarge,2.0811148206301993,-0.6875760343790095,no,no,colon,inflamation,none,none,died,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,high,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,-0.2639585716434947,-1.006717564814769,-1.7555766858456436,warm,normal,palePink,<3,intermittentMild,absent,moderate,none,>1liter,normal,distendedSmall,-1.508699906684141,-0.6837343968142273,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,0.054281803039592326,-0.29172438940979767,-0.22063959918589865,normal,normal,palePink,<3,intermittentSevere,absent,moderate,slight,none,absent,distendedSmall,-0.015469720735392947,-0.6453180211664045,yes,yes,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,1.645483676455005,2.6397476297505853,1.1184116562472648,cool,reduced,brightPink,<3,depressed,hypomotile,moderate,none,none,absent,distendedSmall,0.22592569365886042,0.16910914256743956,yes,no,intestine,simple,mechanical,extrinsic,died,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,high,high,high,normal,normal,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yes,adult,-1.5369200703758201,-1.0782168823552662,-1.7555766858456436,warm,normal,normalPink,<3,intermittentMild,hypomotile,moderate,significant,none,absent,distendedLarge,-0.6078636242633628,-0.6645262089903159,no,no,colonCecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,low,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,0.37252217772266805,-0.07722643678830626,-1.1082638226180797,cool,absent,brightRedInjected,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,1.2906775426535595,-0.6453180211664045,yes,no,intestine,simple,mechanical,intrinsic,died,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,low,high,low,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
yes,young,-0.2639585716434947,2.4252496771290937,1.93266952514755,normal,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,increased,normal,-0.6931477991935595,-0.7298340475916147,yes,no,colonDescending,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,high,high,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.9004393210096575,-1.2212155174362607,-0.61623981650963,cool,reduced,normalPink,<3,intermittentMild,hypomotile,slight,none,none,decreased,distendedLarge,-0.9472752294366971,1.6788727055268768,yes,no,colon,strangulation,none,torsion,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,low,low,normal,low,high,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,-0.9004393210096575,-0.8637189297337748,-0.61623981650963,cool,normal,paleCyanotic,<3,alert,hypermotile,moderate,slight,none,normal,normal,-0.9472752294366971,-0.7221507724620502,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,low,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
no,adult,-0.9004393210096575,0.566267421076168,0.6389002381374747,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,none,<1liter,absent,distendedSmall,-0.12063891995856849,-0.7029425846381387,yes,no,gastric,other,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,-0.10483838430195119,-1.006717564814769,-2.4178255770468597,cool,normal,normalPink,<3,depressed,normal,none,none,none,absent,distendedLarge,-1.8208589908207995,-0.653001296295969,no,no,cecum,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,-0.10483838430195119,0.9952633263191509,-0.008019618840781347,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,none,absent,distendedSmall,1.8363446300506139,1.5252072029355854,yes,no,intestine,strangulation,none,lipoma,lived,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,normal,normal,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,adult,0.21340199038112453,-0.5133722737853389,0.8577656996345353,cool,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,decreased,firmFecesLarge,-0.015469720735392947,1.7557054568225225,no,no,none,none,none,none,lived,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,high,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.2639585716434947,1.4242592315621339,-1.5739875778645274,cold,absent,paleCyanotic,<3,depressed,hypomotile,none,slight,none,absent,distendedSmall,1.2906775426535595,-0.6914176719437919,yes,yes,intestine,strangulation,none,torsion,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,high,low,high,low,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,0.5316423650642116,1.1382619614001452,-0.22063959918589865,cold,reduced,palePink,>=3,intermittentSevere,absent,moderate,slight,<1liter,absent,other,2.139772321707505,-0.6107432830833639,yes,no,colonDescending,simple,mechanical,obturation,euthanized,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
yes,young,2.4410846131627113,0.9952633263191509,1.2194227082448215,cool,reduced,brightRedInjected,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,0.2839955108161247,1.2562925734008257,yes,no,gastric,other,none,none,euthanized,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,high,normal,high,normal,high,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,-0.2639585716434947,0.13727151583318517,-0.8474715157423722,normal,normal,brightRedInjected,>=3,intermittentMild,hypomotile,slight,slight,<1liter,absent,distendedSmall,2.0214746695148724,-0.5108607063990246,yes,yes,intestine,strangulation,none,lipoma,lived,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,low,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
yes,adult,-0.10483838430195119,0.566267421076168,0.3920550660065412,cool,reduced,paleCyanotic,<3,depressed,hypomotile,moderate,slight,<1liter,absent,distendedLarge,0.9033687709627671,1.3715417003442942,no,no,colon,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,normal,normal,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,young,0.21340199038112453,2.067753089426608,1.6831848471498374,cool,reduced,paleCyanotic,<3,depressed,absent,severe,none,none,absent,distendedLarge,0.4714660441306643,1.7557054568225225,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,normal,high,high,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,0.054281803039592326,-1.0782168823552662,-0.04876185036079848,normal,normal,normalPink,<3,intermittentMild,hypermotile,slight,slight,none,normal,normal,-1.0805802309675778,-0.6683678465550981,no,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.10483838430195119,-1.1497161998957635,-0.3793605327282048,warm,normal,normalPink,<3,alert,hypomotile,none,none,none,decreased,distendedLarge,-0.6931477991935595,1.217876197753003,yes,no,colon,simple,mechanical,obturation,lived,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,low,high,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.4230787589850382,-0.4382979903678169,-0.22063959918589865,normal,normal,normalPink,<3,intermittentSevere,hypomotile,moderate,none,none,absent,distendedLarge,-1.21838968918518,1.2947089490486485,yes,no,colonCecum,strangulation,none,torsion,lived,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,normal,low,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
no,adult,0.37252217772266805,-0.8637189297337748,-1.1082638226180797,warm,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,-0.6931477991935595,-0.6837343968142273,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,normal,low,low,low,low,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.2639585716434947,-0.8637189297337748,0.06326767334784181,normal,normal,normalPink,<3,alert,normal,severe,slight,>1liter,absent,distendedLarge,-0.2838740427003529,0.6762053011187009,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,normal,low,normal,normal,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,-1.059559508351201,-0.7207202946527805,-1.7555766858456436,normal,normal,normalPink,<3,depressed,hypomotile,slight,slight,none,decreased,distendedLarge,-1.0805802309675778,1.409958075992117,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,young,0.6907625524057551,3.1402428525340653,-0.61623981650963,cool,reduced,brightRedInjected,<3,intermittentMild,hypomotile,severe,significant,none,absent,distendedLarge,-0.8182115367139827,-0.44171123023294345,yes,yes,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,normal,high,normal,low,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,0.5316423650642116,-0.005727119247809117,0.9584997654095971,cool,reduced,normalPink,<3,depressed,hypomotile,none,slight,none,normal,normal,0.8208450497940408,-0.6491596587311866,yes,yes,allIntestinalSites,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
